rewire_id,label_pred
sexism2022_english-7630,not sexist
sexism2022_english-16215,not sexist
sexism2022_english-7480,not sexist
sexism2022_english-6178,not sexist
sexism2022_english-2015,not sexist
sexism2022_english-10225,not sexist
sexism2022_english-5736,not sexist
sexism2022_english-8097,sexist
sexism2022_english-10237,sexist
sexism2022_english-5672,not sexist
sexism2022_english-607,not sexist
sexism2022_english-6324,sexist
sexism2022_english-5350,not sexist
sexism2022_english-17167,sexist
sexism2022_english-15137,not sexist
sexism2022_english-13688,sexist
sexism2022_english-550,not sexist
sexism2022_english-3697,not sexist
sexism2022_english-7537,not sexist
sexism2022_english-2839,not sexist
sexism2022_english-13773,not sexist
sexism2022_english-4271,not sexist
sexism2022_english-6501,not sexist
sexism2022_english-7640,not sexist
sexism2022_english-5306,sexist
sexism2022_english-16487,not sexist
sexism2022_english-10233,sexist
sexism2022_english-2066,not sexist
sexism2022_english-7899,not sexist
sexism2022_english-7222,not sexist
sexism2022_english-2284,not sexist
sexism2022_english-11929,not sexist
sexism2022_english-7409,not sexist
sexism2022_english-13006,not sexist
sexism2022_english-3287,sexist
sexism2022_english-11860,not sexist
sexism2022_english-4578,not sexist
sexism2022_english-3568,not sexist
sexism2022_english-19324,not sexist
sexism2022_english-9007,not sexist
sexism2022_english-8149,sexist
sexism2022_english-19608,sexist
sexism2022_english-9080,sexist
sexism2022_english-1,not sexist
sexism2022_english-6192,not sexist
sexism2022_english-19544,not sexist
sexism2022_english-5240,not sexist
sexism2022_english-3673,sexist
sexism2022_english-16658,not sexist
sexism2022_english-1043,not sexist
sexism2022_english-7211,sexist
sexism2022_english-1660,not sexist
sexism2022_english-4106,not sexist
sexism2022_english-14093,not sexist
sexism2022_english-17965,sexist
sexism2022_english-15567,not sexist
sexism2022_english-16269,not sexist
sexism2022_english-5427,sexist
sexism2022_english-5055,not sexist
sexism2022_english-7920,not sexist
sexism2022_english-15237,not sexist
sexism2022_english-13174,sexist
sexism2022_english-17546,not sexist
sexism2022_english-14201,sexist
sexism2022_english-16090,not sexist
sexism2022_english-8929,not sexist
sexism2022_english-2358,not sexist
sexism2022_english-12839,sexist
sexism2022_english-17063,not sexist
sexism2022_english-8861,not sexist
sexism2022_english-16608,not sexist
sexism2022_english-14701,not sexist
sexism2022_english-15359,sexist
sexism2022_english-16128,not sexist
sexism2022_english-9785,not sexist
sexism2022_english-15239,sexist
sexism2022_english-7582,not sexist
sexism2022_english-14610,not sexist
sexism2022_english-8037,not sexist
sexism2022_english-12488,not sexist
sexism2022_english-2013,not sexist
sexism2022_english-2591,not sexist
sexism2022_english-716,sexist
sexism2022_english-9286,not sexist
sexism2022_english-7316,not sexist
sexism2022_english-16143,not sexist
sexism2022_english-3021,not sexist
sexism2022_english-10991,not sexist
sexism2022_english-11234,not sexist
sexism2022_english-10830,not sexist
sexism2022_english-16509,not sexist
sexism2022_english-14705,not sexist
sexism2022_english-6638,not sexist
sexism2022_english-19384,not sexist
sexism2022_english-3317,not sexist
sexism2022_english-6217,sexist
sexism2022_english-13494,not sexist
sexism2022_english-15777,sexist
sexism2022_english-8183,not sexist
sexism2022_english-10758,not sexist
sexism2022_english-2238,sexist
sexism2022_english-221,sexist
sexism2022_english-18490,not sexist
sexism2022_english-9125,sexist
sexism2022_english-4673,not sexist
sexism2022_english-2868,not sexist
sexism2022_english-5843,not sexist
sexism2022_english-2116,not sexist
sexism2022_english-4153,not sexist
sexism2022_english-14569,not sexist
sexism2022_english-1644,not sexist
sexism2022_english-11064,sexist
sexism2022_english-17263,sexist
sexism2022_english-15772,not sexist
sexism2022_english-14808,not sexist
sexism2022_english-8505,not sexist
sexism2022_english-14118,not sexist
sexism2022_english-7723,not sexist
sexism2022_english-2173,not sexist
sexism2022_english-12805,sexist
sexism2022_english-11603,sexist
sexism2022_english-14929,not sexist
sexism2022_english-237,not sexist
sexism2022_english-11675,sexist
sexism2022_english-18583,not sexist
sexism2022_english-10093,not sexist
sexism2022_english-15896,not sexist
sexism2022_english-1030,not sexist
sexism2022_english-16990,not sexist
sexism2022_english-6584,not sexist
sexism2022_english-3507,not sexist
sexism2022_english-13384,not sexist
sexism2022_english-8628,not sexist
sexism2022_english-6733,not sexist
sexism2022_english-10375,sexist
sexism2022_english-3143,sexist
sexism2022_english-6854,not sexist
sexism2022_english-505,not sexist
sexism2022_english-14645,sexist
sexism2022_english-15697,not sexist
sexism2022_english-7196,not sexist
sexism2022_english-4603,not sexist
sexism2022_english-4902,not sexist
sexism2022_english-17487,not sexist
sexism2022_english-17370,sexist
sexism2022_english-3612,sexist
sexism2022_english-13997,not sexist
sexism2022_english-16541,not sexist
sexism2022_english-18248,not sexist
sexism2022_english-12412,not sexist
sexism2022_english-9292,not sexist
sexism2022_english-585,not sexist
sexism2022_english-15402,sexist
sexism2022_english-9365,not sexist
sexism2022_english-12375,not sexist
sexism2022_english-19354,not sexist
sexism2022_english-19337,sexist
sexism2022_english-6274,not sexist
sexism2022_english-8089,not sexist
sexism2022_english-18538,sexist
sexism2022_english-12055,sexist
sexism2022_english-13013,not sexist
sexism2022_english-18101,not sexist
sexism2022_english-17111,not sexist
sexism2022_english-12492,not sexist
sexism2022_english-7139,not sexist
sexism2022_english-3152,not sexist
sexism2022_english-10571,not sexist
sexism2022_english-13117,sexist
sexism2022_english-2633,not sexist
sexism2022_english-800,sexist
sexism2022_english-6220,not sexist
sexism2022_english-10352,sexist
sexism2022_english-13491,not sexist
sexism2022_english-6559,not sexist
sexism2022_english-12759,not sexist
sexism2022_english-7395,not sexist
sexism2022_english-2795,sexist
sexism2022_english-17057,not sexist
sexism2022_english-17664,not sexist
sexism2022_english-12196,not sexist
sexism2022_english-17221,not sexist
sexism2022_english-17970,not sexist
sexism2022_english-8589,not sexist
sexism2022_english-11098,sexist
sexism2022_english-13269,sexist
sexism2022_english-16170,sexist
sexism2022_english-18573,sexist
sexism2022_english-18134,not sexist
sexism2022_english-2100,not sexist
sexism2022_english-2330,sexist
sexism2022_english-18416,sexist
sexism2022_english-6687,not sexist
sexism2022_english-5652,not sexist
sexism2022_english-18838,sexist
sexism2022_english-11797,sexist
sexism2022_english-9803,not sexist
sexism2022_english-13550,not sexist
sexism2022_english-1696,not sexist
sexism2022_english-7387,not sexist
sexism2022_english-6284,not sexist
sexism2022_english-715,not sexist
sexism2022_english-673,not sexist
sexism2022_english-5077,sexist
sexism2022_english-4842,not sexist
sexism2022_english-3398,not sexist
sexism2022_english-8294,sexist
sexism2022_english-4819,not sexist
sexism2022_english-17308,sexist
sexism2022_english-9579,sexist
sexism2022_english-1215,not sexist
sexism2022_english-5888,not sexist
sexism2022_english-17246,not sexist
sexism2022_english-1770,not sexist
sexism2022_english-9849,not sexist
sexism2022_english-3777,not sexist
sexism2022_english-16869,not sexist
sexism2022_english-7077,not sexist
sexism2022_english-10128,sexist
sexism2022_english-4481,not sexist
sexism2022_english-12983,not sexist
sexism2022_english-10070,sexist
sexism2022_english-2906,sexist
sexism2022_english-4342,not sexist
sexism2022_english-2402,sexist
sexism2022_english-3065,sexist
sexism2022_english-819,not sexist
sexism2022_english-16555,sexist
sexism2022_english-10691,not sexist
sexism2022_english-2743,not sexist
sexism2022_english-3029,not sexist
sexism2022_english-8647,not sexist
sexism2022_english-1972,not sexist
sexism2022_english-10429,sexist
sexism2022_english-8235,not sexist
sexism2022_english-8282,not sexist
sexism2022_english-11290,sexist
sexism2022_english-5152,not sexist
sexism2022_english-6626,not sexist
sexism2022_english-10412,not sexist
sexism2022_english-1978,not sexist
sexism2022_english-15609,not sexist
sexism2022_english-14483,not sexist
sexism2022_english-13684,not sexist
sexism2022_english-7928,sexist
sexism2022_english-10280,not sexist
sexism2022_english-4381,not sexist
sexism2022_english-394,not sexist
sexism2022_english-6527,sexist
sexism2022_english-14647,not sexist
sexism2022_english-16507,sexist
sexism2022_english-16807,not sexist
sexism2022_english-14950,not sexist
sexism2022_english-8298,sexist
sexism2022_english-11672,not sexist
sexism2022_english-13966,not sexist
sexism2022_english-4038,not sexist
sexism2022_english-1077,sexist
sexism2022_english-4784,not sexist
sexism2022_english-19136,not sexist
sexism2022_english-15455,sexist
sexism2022_english-10336,not sexist
sexism2022_english-3448,not sexist
sexism2022_english-19801,not sexist
sexism2022_english-13019,not sexist
sexism2022_english-19614,not sexist
sexism2022_english-16196,not sexist
sexism2022_english-14438,not sexist
sexism2022_english-2822,not sexist
sexism2022_english-3193,sexist
sexism2022_english-4974,not sexist
sexism2022_english-12557,not sexist
sexism2022_english-1337,not sexist
sexism2022_english-18578,not sexist
sexism2022_english-13783,sexist
sexism2022_english-6591,not sexist
sexism2022_english-7468,not sexist
sexism2022_english-13444,sexist
sexism2022_english-17135,not sexist
sexism2022_english-8903,not sexist
sexism2022_english-2300,not sexist
sexism2022_english-18437,sexist
sexism2022_english-997,sexist
sexism2022_english-729,sexist
sexism2022_english-8927,sexist
sexism2022_english-12356,not sexist
sexism2022_english-19699,not sexist
sexism2022_english-14755,not sexist
sexism2022_english-7431,sexist
sexism2022_english-11191,not sexist
sexism2022_english-4348,sexist
sexism2022_english-5211,not sexist
sexism2022_english-12913,not sexist
sexism2022_english-16854,not sexist
sexism2022_english-17549,not sexist
sexism2022_english-12689,not sexist
sexism2022_english-13771,sexist
sexism2022_english-13447,sexist
sexism2022_english-16901,not sexist
sexism2022_english-10086,not sexist
sexism2022_english-9704,not sexist
sexism2022_english-17591,not sexist
sexism2022_english-3230,not sexist
sexism2022_english-3295,not sexist
sexism2022_english-7979,not sexist
sexism2022_english-15183,not sexist
sexism2022_english-17770,not sexist
sexism2022_english-3557,not sexist
sexism2022_english-11790,not sexist
sexism2022_english-5866,not sexist
sexism2022_english-2283,not sexist
sexism2022_english-4096,not sexist
sexism2022_english-1448,not sexist
sexism2022_english-8578,not sexist
sexism2022_english-11380,not sexist
sexism2022_english-9729,not sexist
sexism2022_english-812,sexist
sexism2022_english-6343,sexist
sexism2022_english-11452,sexist
sexism2022_english-6766,not sexist
sexism2022_english-14570,not sexist
sexism2022_english-12617,not sexist
sexism2022_english-1880,not sexist
sexism2022_english-669,not sexist
sexism2022_english-5225,sexist
sexism2022_english-7198,not sexist
sexism2022_english-9589,not sexist
sexism2022_english-16827,not sexist
sexism2022_english-11317,not sexist
sexism2022_english-613,not sexist
sexism2022_english-9322,not sexist
sexism2022_english-19626,not sexist
sexism2022_english-19240,sexist
sexism2022_english-934,not sexist
sexism2022_english-18389,not sexist
sexism2022_english-19938,not sexist
sexism2022_english-6247,not sexist
sexism2022_english-10572,not sexist
sexism2022_english-14442,not sexist
sexism2022_english-9532,not sexist
sexism2022_english-3127,not sexist
sexism2022_english-15201,not sexist
sexism2022_english-2787,not sexist
sexism2022_english-14110,not sexist
sexism2022_english-7558,not sexist
sexism2022_english-7509,not sexist
sexism2022_english-5570,not sexist
sexism2022_english-4403,not sexist
sexism2022_english-16743,sexist
sexism2022_english-2099,not sexist
sexism2022_english-7658,not sexist
sexism2022_english-1255,sexist
sexism2022_english-10667,not sexist
sexism2022_english-14104,sexist
sexism2022_english-7205,sexist
sexism2022_english-9883,sexist
sexism2022_english-16062,not sexist
sexism2022_english-6485,sexist
sexism2022_english-19948,not sexist
sexism2022_english-15608,not sexist
sexism2022_english-4256,not sexist
sexism2022_english-6229,not sexist
sexism2022_english-2535,not sexist
sexism2022_english-8377,not sexist
sexism2022_english-19399,not sexist
sexism2022_english-17977,not sexist
sexism2022_english-8511,not sexist
sexism2022_english-561,not sexist
sexism2022_english-5804,not sexist
sexism2022_english-10635,not sexist
sexism2022_english-11871,sexist
sexism2022_english-19214,not sexist
sexism2022_english-9270,not sexist
sexism2022_english-19886,not sexist
sexism2022_english-10766,sexist
sexism2022_english-17380,not sexist
sexism2022_english-8741,sexist
sexism2022_english-694,sexist
sexism2022_english-610,sexist
sexism2022_english-11448,sexist
sexism2022_english-5160,not sexist
sexism2022_english-18743,sexist
sexism2022_english-11800,not sexist
sexism2022_english-18750,not sexist
sexism2022_english-5770,not sexist
sexism2022_english-8320,sexist
sexism2022_english-15133,not sexist
sexism2022_english-17747,sexist
sexism2022_english-1945,sexist
sexism2022_english-2427,sexist
sexism2022_english-1397,sexist
sexism2022_english-11017,sexist
sexism2022_english-8606,not sexist
sexism2022_english-12370,not sexist
sexism2022_english-9014,not sexist
sexism2022_english-10367,not sexist
sexism2022_english-19046,not sexist
sexism2022_english-4610,sexist
sexism2022_english-10082,sexist
sexism2022_english-10916,not sexist
sexism2022_english-15315,not sexist
sexism2022_english-7907,not sexist
sexism2022_english-16180,not sexist
sexism2022_english-7812,not sexist
sexism2022_english-9806,not sexist
sexism2022_english-8472,not sexist
sexism2022_english-12559,not sexist
sexism2022_english-16543,sexist
sexism2022_english-1738,not sexist
sexism2022_english-17607,sexist
sexism2022_english-5310,not sexist
sexism2022_english-10893,not sexist
sexism2022_english-3389,not sexist
sexism2022_english-8113,not sexist
sexism2022_english-11688,not sexist
sexism2022_english-17154,not sexist
sexism2022_english-13206,sexist
