text,label
"* You can fuck a cow, but you have to rape it and cut off its eyes first.",2.3 dehumanising attacks & overt sexual objectification
* There's no point in wearing a fucking kimono if you keep it on when you go to bed.,2.3 dehumanising attacks & overt sexual objectification
* I can't wait to ride a cock.,2.3 dehumanising attacks & overt sexual objectification
* I can imagine myself as the top.,2.3 dehumanising attacks & overt sexual objectification
* I'm going to fuck a cow.,2.3 dehumanising attacks & overt sexual objectification
* I won't be wearing underwear.,2.3 dehumanising attacks & overt sexual objectification
"* These women literally don't need men to survive, because if they're really not attractive enough, someone on the internet will come and rescue them.",2.3 dehumanising attacks & overt sexual objectification
* Someone in London has a fetish for fat women and is probably going to beat those two slaves to death with his huge cock any day now.,2.3 dehumanising attacks & overt sexual objectification
"* No wonder why women are so insecure, their boyfriends treat them like meat.",2.3 dehumanising attacks & overt sexual objectification
* I really want to see her huge ass on my tv.,2.3 dehumanising attacks & overt sexual objectification
* I really want to see Chad's huge dick up her white ass.,2.3 dehumanising attacks & overt sexual objectification
"* If they're not willing to date the person who can fuck them, I'll be forced to fuck them myself.",2.3 dehumanising attacks & overt sexual objectification
"* I've got so many things to say about this white supremacist man who is obsessed with black women, but my fingers are too cold to bother typing on this keyboard.",2.3 dehumanising attacks & overt sexual objectification
"* You can't even call it a job you know, it's",2.3 dehumanising attacks & overt sexual objectification
"* I think people get that this game is really weirdly offensive toward women. Like, if you don't want to use your ""powers"" to control people, why not just be gay???",2.3 dehumanising attacks & overt sexual objectification
* It's okay to be gay dude. You're not a rapist at all.,2.3 dehumanising attacks & overt sexual objectification
"* The game was already problematic to the degree that female characters can't even go into locker rooms, let alone into bedrooms.",2.3 dehumanising attacks & overt sexual objectification
* I am sooooooo tired of seeing women in ads that look like pornstars they get paid lots of money and they have their legs shaking and sometimes they even have one breast out and they're wearing a tight tank top or tight short. I'm so sick of seeing that.,2.3 dehumanising attacks & overt sexual objectification
* I had the most visceral reaction to this one. The girl was pretty. She was dressed in a normal outfit. She was just waiting at,2.3 dehumanising attacks & overt sexual objectification
* I wonder how many women out there fantasize about being a male/female/transsexual,2.3 dehumanising attacks & overt sexual objectification
"* Oh my god these women have no idea what women want. I mean, they were so concerned about getting a girl that they didn't even realize they were on the market to be had.",2.3 dehumanising attacks & overt sexual objectification
* This girl is being assaulted for being a women in the first place,2.3 dehumanising attacks & overt sexual objectification
"* She obviously just got attacked by the other guy, they got into a fight over what she was to him. She was a conquest, and he wanted to win.",2.3 dehumanising attacks & overt sexual objectification
* Wow. He's literally just saying what he did. She literally just got raped on the street.,2.3 dehumanising attacks & overt sexual objectification
* That's what happens when you rape women,2.3 dehumanising attacks & overt sexual objectification
* That's the price of fame and fortune,2.3 dehumanising attacks & overt sexual objectification
* She is literally being raped and beat up as we speak...,2.3 dehumanising attacks & overt sexual objectification
"* So what if he raped her, she's a whore",2.3 dehumanising attacks & overt sexual objectification
* She literally needs to,2.3 dehumanising attacks & overt sexual objectification
"* He likes to fuck, not look at pictures of cunts. I don't understand you girls who think that you have to post all your private business when you are on the internet.",2.3 dehumanising attacks & overt sexual objectification
"* I think Normie's and Chad's parents should have a talk, or they should have sex. It's best to have sex with Normie's mom because she would know how to properly handle Chad.",2.3 dehumanising attacks & overt sexual objectification
"* ""No, no, no. I'm not doing something wrong."" Chad said as he looked into the mirror. No. You've just got too face another round of ""No"". At least your girlfriend still seems to be on board.",2.3 dehumanising attacks & overt sexual objectification
* I hope Chad likes being forced. I'm not a huge fan of women doing as they wish. It kinda reminds me of too old women who get in front of a man & tell them to do as they please and they'll be thankful. That doesn't work for me. It just doesn't feel right unless the women want it.,2.3 dehumanising attacks & overt sexual objectification
"* Chad's right there's nothing wrong in Chad & Chad. Just a normal, everyday, heterosexual, hetero dating couple. Just like yours or my own.",2.3 dehumanising attacks & overt sexual objectification
* Chad gets to do what he wants with this woman. This woman who just rode a BBC the last time he saw her. This woman who wants,2.3 dehumanising attacks & overt sexual objectification
* Just imagining that is just too fucking weird to fathom.,2.3 dehumanising attacks & overt sexual objectification
"* That is some powerful shit, Chad.",2.3 dehumanising attacks & overt sexual objectification
* What the fuck is up with him?,2.3 dehumanising attacks & overt sexual objectification
* The man's an animal in bed.,2.3 dehumanising attacks & overt sexual objectification
* There's something wrong with this picture. They probably all have an unbroken hymen.,2.3 dehumanising attacks & overt sexual objectification
* Chad has got to be the only guy who can fuck her and she loves it.,2.3 dehumanising attacks & overt sexual objectification
"* I think Chad is an animal, too.",2.3 dehumanising attacks & overt sexual objectification
* I wanna watch Chad fuck her but the thought of it makes me sick to my stomach.,2.3 dehumanising attacks & overt sexual objectification
* Chad is a fucking animal.,2.3 dehumanising attacks & overt sexual objectification
"* I want to be Chad, too.",2.3 dehumanising attacks & overt sexual objectification
